Date,close,high,low,open,volume,momentum,returns_1d,returns_5d,returns_10d,returns_20d,momentum_change,future_returns_1d,future_returns_5d,future_returns_10d,price_range,volatility
2024-01-17,462.2580261230469,462.7474055485689,459.8894165610062,461.79800826828216,68843900,56.349614471973155,-0.005558779044720574,-0.003355448133958383,-0.0007617348529417312,0.006306994475807626,-16.00974918931388,0.008892889022715789,0.027737141561671397,0.022422718917486817,2.857988987562692,3.51094815976007
2024-01-18,466.36883544921875,466.9267352108962,462.3853092838849,463.94153240644374,91856200,53.290192404108524,0.008892889022715789,-0.0001468835273820135,0.016425320114327846,0.009576858942212496,-3.059422067864631,0.012466190558889867,0.024218795294377538,0.02667423724186424,4.541425927011289,3.71159340873105
2024-01-19,472.18267822265625,472.4665266846665,466.41780347643123,467.5042115854746,110834500,62.24099776721348,0.012466190558889867,0.012763750889871694,0.03242185396556874,0.015984379858106745,8.950805363104955,0.0021142697079887807,0.01032271357627046,0.024708188382445595,6.0487232082352875,4.053460956599865
2024-01-22,473.1809997558594,474.9133922471176,472.5252181536667,473.7291023475349,75844900,71.61824097267115,0.0021142697079887807,0.014202383191911583,0.03318945271100371,0.03243922535204713,9.377243205457667,0.002916506370929328,0.01617541733593164,0.01882298158778406,2.388174093450914,3.9632747127368595
2024-01-23,474.56103515625,474.80572488601405,472.63290876028725,473.7291139705338,49945300,77.70905012307252,0.002916506370929328,0.02090829915187431,0.02161804201464257,0.025724481811918,6.09080915040137,0.0010930254213135093,0.012436516167799061,0.018809528954080612,2.172816125726797,3.8961561383277723
2024-01-24,475.0797424316406,478.3879220447382,474.580565891583,477.44832197170126,81765000,82.89485267938772,0.0010930254213135093,0.027737141561671397,0.024288622887818523,0.024786172817140573,5.18580255631521,0.005439054003385069,-0.0051709940501996066,0.026185275613873626,3.80735615315524,3.9569786523698633
2024-01-25,477.6637268066406,477.93777811650847,475.0798187235087,477.22327333358226,72525000,87.08356630354419,0.005439054003385069,0.024218795294377538,0.02406835442491362,0.02602753949942027,4.188713624156463,-0.001270437772347921,0.002397380285118489,0.021084730884096237,2.85795939299976,3.8877650085352684
2024-01-26,477.056884765625,478.7305541413174,476.2053692914894,477.23305420109756,76641600,90.46352349842803,-0.001270437772347921,0.01032271357627046,0.023218221010737006,0.022874684731637895,3.3799571948838434,0.00791942273000612,0.01423849490154927,0.028292498816545386,2.5251848498280083,3.7877901661621656
2024-01-29,480.83489990234375,480.9817376407195,476.82201209206994,477.37011471599084,61322800,93.95147610888309,0.00791942273000612,0.01617541733593164,0.030607530003136985,0.030585891031422507,3.4879526104550536,-0.0007736101515117833,0.0026054204881214016,0.0197651713334821,4.159725548649533,3.633984297516946
2024-01-30,480.4629211425781,481.177395949412,479.69946060484085,480.1399140120972,58618400,96.86997204214062,-0.0007736101515117833,0.012436516167799061,0.03360484172011691,0.03277852083251198,2.9184959332575318,-0.016317207608400275,0.006294728296055929,0.0064984909306256,1.477935344571165,3.4892693818955047
2024-01-31,472.62310791015625,478.69139523915123,472.6035136155435,478.24117450333114,126011100,72.06721187860458,-0.016317207608400275,-0.0051709940501996066,0.022422718917486817,0.021643903898048045,-24.802760163536036,0.013088146547465707,0.031519255546973435,0.032492528853714786,6.087881623607757,3.6738342370052157
2024-02-01,478.8088684082031,478.8382299805873,473.5235464242378,474.33593304245267,91891600,59.1030695506211,0.013088146547465707,0.002397380285118489,0.02667423724186424,0.04353769024169507,-12.964142327983481,0.010527349661804797,0.01864265706047874,0.026185611126446906,5.314683556349507,3.643775001016386
2024-02-02,483.8494567871094,485.51332895629,478.90670653697305,479.2492781177707,99228200,62.055908941152694,0.010527349661804797,0.01423849490154927,0.024708188382445595,0.05793112762350394,2.9528393905315937,-0.00364117342789827,0.01385670528740901,0.010437988444998103,6.606622419316977,3.8800756819957525
2024-02-05,482.0876770019531,483.87882248887064,479.8169790887864,483.2132736155175,75757100,64.1013221760206,-0.00364117342789827,0.0026054204881214016,0.01882298158778406,0.05263715875607544,2.045413234867908,0.002903263767808806,0.017115158660329532,0.008547482507650583,4.0618434000842285,3.9220229021820825
2024-02-06,483.4873046875,483.8200791102588,481.598277417189,483.037054113165,55918600,66.4860368142451,0.002903263767808806,0.006294728296055929,0.018809528954080612,0.040834196155928204,2.3847146382244944,0.008340512148271806,0.00020248802745359562,0.006538823165842311,2.2218016930697786,3.8765809525754458
2024-02-07,487.51983642578125,487.9406956034412,484.8380166056108,485.74828512507054,70556500,72.24391831677845,0.008340512148271806,0.031519255546973435,0.026185275613873626,0.05110990278629113,5.757881502533351,0.0004416261607944616,0.0009435338230552315,0.018871678022917004,3.1026789978304237,3.7738133147768127
2024-02-08,487.7351379394531,488.1168383750432,486.6976559040994,487.5198097885674,52343600,77.5467017544284,0.0004416261607944616,0.01864265706047874,0.021084730884096237,0.045660560084882285,5.30278343764995,0.005779526539213764,0.007404906925589483,0.01912420172436602,1.419182470943781,3.443131833541705
2024-02-09,490.55401611328125,490.9944397357122,487.90155775321915,488.24412937245694,63979400,83.12363096272276,0.005779526539213764,0.01385670528740901,0.028292498816545386,0.0521676213177511,5.576929208294359,-0.0004389568206089045,-0.0033719921410803044,0.009556953465475804,3.0928819824930542,3.4934681113304293
2024-02-12,490.33868408203125,492.8051459562931,489.61438212636705,490.5246506776008,56502300,87.9103129064224,-0.0004389568206089045,0.017115158660329532,0.0197651713334821,0.050977664411225865,4.786681943699648,-0.01377309036212293,-0.008423506502413747,0.011876519301358801,3.190763829926027,3.5661786616303743
2024-02-13,483.585205078125,486.53127905269594,480.2965893692246,484.0256585499092,113099200,67.5738636968215,-0.01377309036212293,0.00020248802745359562,0.0064984909306256,0.04032171340988566,-20.3364492096009,0.009087587371545913,0.006335052366131189,0.024651839062180603,6.234689683471345,3.739559628081525
2024-02-14,487.9798278808594,488.46920732678694,483.89839015930903,486.23763824813125,68387800,57.44791443022281,0.009087587371545913,0.0009435338230552315,0.032492528853714786,0.05564381861260692,-10.125949266598695,0.006899759307667619,0.01791124433501845,0.019074524942678694,4.570817167477912,3.861906611972821
2024-02-15,491.3467712402344,491.53273782316427,488.20493362506164,488.6845458033632,61683000,57.64762213938261,0.006899759307667619,0.007404906925589483,0.026185611126446906,0.05355832957182094,0.19970770915980296,-0.004979984722167097,0.011633152388091483,0.021593183942486993,3.3278041981026263,3.9192365654210084
2024-02-16,488.8998718261719,492.18848742065717,488.1560054976972,491.0433562248227,75532900,58.43603691942527,-0.004979984722167097,-0.0033719921410803044,0.010437988444998103,0.03540408061227662,0.7884147800426575,-0.005505337581367953,0.012972689413306426,0.025604997568393184,4.03248192295996,3.9101477350146103
2024-02-20,486.20831298828125,487.82325930658317,483.9473821687879,487.1479132312173,71736700,52.85247275848827,-0.005505337581367953,-0.008423506502413747,0.008547482507650583,0.02753135320129796,-5.5835641609370015,0.000905845654495474,0.020472475837106874,0.020975800137508882,3.875877137795271,4.081429291673475
2024-02-21,486.64874267578125,486.80534769645107,483.07627838297776,484.8967856125797,59293400,46.69802475708926,0.000905845654495474,0.006335052366131189,0.006538823165842311,0.02547134430358655,-6.154448001399011,0.020695442625487948,0.01820147937109229,0.025220634539001807,3.7290693134733033,3.9129426980924427
2024-02-22,496.72015380859375,497.6891155849243,492.3353030771788,493.30429472286124,76402500,57.26666952835971,0.020695442625487948,0.01791124433501845,0.018871678022917004,0.045551113727116954,10.56864477127045,0.0006895820398038488,0.001142811432857327,0.014403810739466172,5.353812507745488,3.9157376231921552
2024-02-23,497.06268310546875,499.29425206696146,496.32861397511783,498.45250393209744,61321800,67.29937178885893,0.0006895820398038488,0.011633152388091483,0.01912420172436602,0.040612161255193735,10.032702260499228,-0.0036624457030590696,0.009845497383002666,0.007620389556568519,2.96563809184363,3.6556673140869163
2024-02-26,495.2422180175781,497.9436022039435,495.11497457845917,497.5031487407398,50386700,71.10433750007323,-0.0036624457030590696,0.012972689413306426,0.009556953465475804,0.038119842376632906,3.804965711214294,0.0018576423347729243,0.01247053181898039,0.010454768664495795,2.82862762548433,3.5675804730440666
2024-02-27,496.1622009277344,496.38732620906114,494.028513871041,495.93710551575634,48854500,71.51323785489197,0.0018576423347729243,0.020472475837106874,0.011876519301358801,0.03187643207367752,0.40890035481874065,-0.0013216065229189056,0.0004932267281279046,0.019430820415219596,2.3588123380201296,3.577366947683377
2024-02-28,495.5064697265625,496.09370114673266,494.2340652877106,494.59620128659884,56506600,70.37809130411672,-0.0013216065229189056,0.01820147937109229,0.024651839062180603,0.03131052974537485,-1.1351465507752465,0.0035949915118511644,0.006893679993712931,0.019179754872217014,1.8596358590220348,3.4885781520542065
2024-02-29,497.2878112792969,498.91255464581906,494.61581858519605,497.2780440014064,83924800,70.89962324800845,0.0035949915118511644,0.001142811432857327,0.019074524942678694,0.0521868333484643,0.5215319438917305,0.009388328179338545,0.013245861784323631,0.013521527018476087,4.2967360606230045,3.694117694174151
2024-03-01,501.9565124511719,502.3871687863037,497.7576579876665,498.16874989642076,76844800,76.51016079353248,0.009388328179338545,0.009845497383002666,0.021593183942486993,0.04834422578663378,5.610537545524025,-0.001072524376811379,-0.0022034141184966716,-0.002799895988055967,4.62951079863717,3.8038768953273023
2024-03-04,501.41815185546875,503.27781758430046,501.1245361453111,501.1539275856768,49799300,82.72702299821023,-0.001072524376811379,0.01247053181898039,0.025604997568393184,0.03631025068214444,6.216862204677753,-0.009994114593191772,-0.0019909351345396287,0.004203592471791806,2.1532814389893815,3.729771010260399
2024-03-05,496.40692138671875,499.852171759294,494.1851494829937,499.40192116874573,72855600,69.35911803493138,-0.009994114593191772,0.0004932267281279046,0.020975800137508882,0.029702572929918736,-13.367904963278846,0.005067236713634626,0.018928257764445178,0.019977915024361526,5.6670222763002585,3.689223338319607
2024-03-06,498.9223327636719,501.1930605051688,497.62059661226607,499.705327910019,68382400,62.01263012441633,0.005067236713634626,0.006893679993712931,0.025220634539001807,0.03192437097422496,-7.346487910515052,0.009926362893851959,0.01220195848143657,0.024221761661960883,3.5724638929027037,3.617912390135664
2024-03-07,503.87481689453125,504.93189312842094,498.98102288038933,502.24030642064287,58652100,63.096665980049174,0.009926362893851959,0.013245861784323631,0.014403810739466172,0.03354731284096135,1.084035855632841,-0.006002130704616415,0.00027206154453685016,0.01750666375143317,5.950870248031606,3.8052742508448767
2024-03-08,500.8504943847656,507.21239722419125,500.27303023090644,504.51107290066597,86532500,65.47291990701268,-0.006002130704616415,-0.0022034141184966716,0.007620389556568519,0.0268903251480328,2.376253926963507,-0.0008598045719229175,-0.0005977990684667978,0.021710019742419373,6.939366993284807,4.012908898725223
2024-03-11,500.41986083984375,501.007122167377,497.698912229313,499.6368656493673,62557200,60.29067865176485,-0.0008598045719229175,-0.0019909351345396287,0.010454768664495795,0.020111637867590515,-5.182241255247831,0.010757324263475532,0.0062068851119769786,0.019763921384862382,3.30820993806401,3.9723612416015612
2024-03-12,505.80303955078125,506.39027097966664,500.0087440051748,502.5437557737152,73114400,61.38730427935154,0.010757324263475532,0.018928257764445178,0.019430820415219596,0.03153811023028097,1.0966256275866897,-0.0015675611557609548,0.001030158160712169,0.0070473581939687335,6.381526974491862,4.161822503102887
2024-03-13,505.0101623535156,506.30213117139687,503.5616184086326,506.1259617515082,55104100,64.47141978048127,-0.0015675611557609548,0.01220195848143657,0.019179754872217014,0.04430441016475961,3.0841155011297303,-0.0019767136831359,0.011874906069691216,0.017104788546747685,2.74051276276424,3.9751582356042263
2024-03-14,504.01190185546875,506.14558906491726,500.9483817536982,505.988954188999,110171800,64.10869993158276,-0.0019767136831359,0.00027206154453685016,0.013521527018476087,0.03285396866553181,-0.3627198488985073,-0.006866535129323004,0.017229914609715458,0.018924568988745172,5.197207311219074,4.134556036988187
2024-03-15,500.55108642578125,502.3870776145681,498.8722167963723,500.9241752239074,107646300,55.60698687422104,-0.006866535129323004,-0.0005977990684667978,-0.002799895988055967,0.018732829285341035,-8.50171305736172,0.005943095677383825,0.02232116238096471,0.02418440417659773,3.514860818195814,4.183572693610436
2024-03-18,503.5259094238281,506.09822050628367,503.11357022244954,504.64517575188347,88893300,54.56467234759155,0.005943095677383825,0.0062068851119769786,0.004203592471791806,0.02991622301520369,-1.0423145266294966,0.005557186241044176,0.013473408375034968,0.01166014537256399,2.984650283834128,4.228275404025721
2024-03-19,506.3240966796875,506.60879710530685,501.8176083387377,502.82889109663125,60755300,56.61080760635462,0.005557186241044176,0.001030158160712169,0.019977915024361526,0.04137276791458544,2.046135258763073,0.009249044133442075,0.006011007744574526,0.007174453874059239,4.791188766569121,4.437672040279084
2024-03-20,511.0071105957031,511.14457694143016,505.7054279429096,506.3828721619349,69594600,65.24783152486316,0.009249044133442075,0.011874906069691216,0.024221761661960883,0.05005328439972989,8.63702391850854,0.0033049898054193783,0.005168506942592632,-0.01423658055952215,5.439148998520579,4.5192729644146254
2024-03-21,512.6959838867188,514.5711955635512,512.4112235285457,513.8643283108137,60256100,75.61833339650967,0.0033049898054193783,0.017229914609715458,0.01750666375143317,0.032162637162254315,10.37050187164651,-0.0018958903744292765,0.0016659501993510073,-0.007219573879129415,2.1599720350054668,4.342877338440933
2024-03-22,511.7239685058594,513.0984524678242,511.48828618374193,512.6075524976269,79070800,79.27868821210988,-0.0018958903744292765,0.02232116238096471,0.021710019742419373,0.029495848106706024,3.660354815600215,-0.0027629131406162744,0.0018225601349126652,-0.004777444123154506,1.610166284082311,4.304083398804713
2024-03-25,510.31011962890625,511.468636243778,510.1529980976285,510.3395424633294,48512100,76.61794451712022,-0.0027629131406162744,0.013473408375034968,0.019763921384862382,0.03042531727534037,-2.6607436949896623,-0.0018469257154803964,-0.001789156960100402,-0.0008656343003360378,1.3156381461495243,3.993270246651089
2024-03-26,509.36761474609375,512.0872197037324,508.96510314507884,511.7435537767085,65463700,71.66418292616139,-0.0018469257154803964,0.006011007744574526,0.0070473581939687335,0.026615114560657016,-4.953761590958834,0.00840383158354352,0.001156494432494437,-0.009039924490853113,3.1221165586536017,3.9611025799190105
2024-03-27,513.6482543945312,513.6875647434284,510.03523783042095,512.2148648432812,82999800,70.090937298581,0.00840383158354352,0.005168506942592632,0.017104788546747685,0.03661260907043262,-1.5732456275803912,-0.00019107342507318492,-0.019305307884286083,-0.009882048996311954,3.652326913007471,3.796920913131572
2024-03-28,513.5501098632812,515.0620602218481,513.2654094489675,513.6875762388729,96294900,72.04190343750211,-0.00019107342507318492,0.0016659501993510073,0.018924568988745172,0.032701985078115614,1.9509661389211175,-0.001739837330736127,-0.008870745857650464,-0.023362120654789265,1.7966507728806391,3.4295840402455604
2024-04-01,512.6566162109375,514.8362431784628,511.4882719174824,514.2962652111693,62477500,70.84643137160728,-0.001739837330736127,0.0018225601349126652,0.02418440417659773,0.021316794372314263,-1.1954720658948332,-0.006358098932705114,-0.006587997236934262,-0.03391672657198175,3.3479712609804437,3.432424134739591
2024-04-02,509.3970947265625,509.5345011723104,507.08000138258785,508.80797882244235,74230300,54.643880764035636,-0.006358098932705114,-0.001789156960100402,0.01166014537256399,0.01591275234366396,-16.202550607571645,0.0010985552054993963,0.0009251779483299138,-0.02950816215075025,2.454499789722547,3.1519221929703543
2024-04-03,509.9566955566406,511.46870586053615,508.248373198387,508.2974512119765,59155800,45.4913974384187,0.0010985552054993963,0.001156494432494437,0.007174453874059239,0.02729569952826294,-9.152483325616934,-0.012206093010755481,-0.010184640443377857,-0.03631038437999268,3.220332662149133,3.186195042926418
2024-04-04,503.73211669921875,514.3355443672095,503.42776110615574,513.9919383481855,96858100,35.80675895180922,-0.012206093010755481,-0.019305307884286083,-0.01423658055952215,0.009640346041244863,-9.68463848660948,0.01044686348128776,0.00960875893765123,-0.026409683481949386,10.907783261053794,3.5940933250574694
2024-04-05,508.9945373535156,510.96796482720384,504.6549983834538,505.0968203427488,74546500,32.59763090557318,0.01044686348128776,-0.008870745857650464,-0.007219573879129415,0.010160699219973202,-3.2091280462360388,0.0005593350526085228,-0.014621074634386222,-0.04488548380743307,6.312966443750042,3.793958012597057
2024-04-08,509.27923583984375,510.7126853242271,508.46438503558613,509.7014625472124,48401800,35.57871584040677,0.0005593350526085228,-0.006587997236934262,-0.004777444123154506,0.016828857213032844,2.9810849348335893,0.0011568149734821898,-0.027509964907848516,-0.03662857916036022,2.248300288640962,3.741361584368974
2024-04-09,509.8683776855469,511.2723444794694,504.9888005775902,511.02689448211964,68049200,37.716298455160455,0.0011568149734821898,0.0009251779483299138,-0.0008656343003360378,0.018881178756266603,2.1375826147536827,-0.010013187595627748,-0.030405209869394767,-0.026322879003016997,6.28354390187917,3.8479583797482633
2024-04-10,504.7629699707031,506.7658202343314,502.76994729416265,504.1346036402,82652800,31.557172627171948,-0.010013187595627748,-0.010184640443377857,-0.009039924490853113,-0.002056273882817816,-6.1591258279885075,0.0075468832574077105,-0.02639456307115451,-0.016941460899235428,3.995872940168738,3.7448672327231316
2024-04-11,508.5723571777344,510.0254018796054,502.7601184459389,506.29457417860783,70099000,33.875016167309575,0.0075468832574077105,0.00960875893765123,-0.009882048996311954,0.0070537091919451456,2.317843540137627,-0.013803083955084228,-0.035675643758777076,-0.028011630913574725,7.265283433666525,4.109532332627493
2024-04-12,501.552490234375,506.43203698768644,499.8146852171386,505.0084151327042,92561100,30.421545321176524,-0.013803083955084228,-0.014621074634386222,-0.023362120654789265,-0.004879669730099012,-3.453470846133051,-0.012528117042834297,-0.030713473156347093,-0.005070012105965915,6.6173517705478275,4.467188438803602
2024-04-15,495.26898193359375,505.92148710242344,494.41479083445734,505.754597894728,92101400,23.867872338532344,-0.012528117042834297,-0.027509964907848516,-0.03391672657198175,-0.010552578219147901,-6.55367298264418,-0.0018237751813515723,-0.00937656317645219,0.011121097365736077,11.506696267966106,5.1951211617905
2024-04-16,494.36572265625,497.2816696769287,493.069739544358,495.7500641672951,73484000,17.531575609173412,-0.0018237751813515723,-0.030405209869394767,-0.02950816215075025,-0.018192086238541072,-6.336296729358931,-0.005918190922909572,0.004210347361528033,-0.003078266718421707,4.2119301325706715,5.272964988498862
